phon,englishPOS,language
bQb,Noun,English
bQb-k{t,Noun,English
bQb-sl1,Noun,English
bQb-slEd,Noun,English
bQb-t1l,Noun,English
bQbz,Noun,English
bQd,Noun,English
bQd-kIn,Noun,English
bQg,Noun,English
bQJ,Verb,English
bQk,Noun,English
bQk-s@R,Noun,English
bQk-sIN,Noun,English
bQks,Noun,English
bQks-fUl,Noun,English
bQks-wUd,Noun,English
bQl-s@,Noun,English
bQm,Noun,English
bQm-b{st,Noun,English
bQm-s2t,Noun,English
bQm-SEl,Noun,English
bQn-bQn,Noun,English
bQn-dI_,Noun,English
bQN-g5,Noun,English
bQn-s2,Noun,English
bQnd,Noun,English
bQndz,Noun,English
bQp,Verb,English
bQs,Noun,English
bQS,Noun,English
br{-g@t,Noun,English
br{-gIN,Noun,English
br{-k@n,Noun,English
br{-kIt,Noun,English
br{-s7R,Noun,English
br{d,Noun,English
br{d-$l,Noun,English
br{g,Verb,English
br{kt,Noun,English
br{m-bP,Noun,English
br{n,Noun,English
br{n-dI,Noun,English
br{n-dIS,Verb,English
br{nd,Noun,English
br{S-nIs,Noun,English
br{t,Noun,English
br#,Noun,English
br#-mIn,Noun,English
br#nJ,Noun,English
br#s,Noun,English
br$-dH,Verb,English
br$-l@R,Noun,English
br$d-k#st,Noun,English
br$d-klQT,Noun,English
br$d-nIs,Noun,English
br$d-s$d,Noun,English
br$d-s2d,Noun,English
br$d-Sit,Noun,English
br$l,Noun,English
br$n,Noun,English
br1,Verb,English
br1-k@R,Noun,English
br1-kI_,Noun,English
br1-sIz,Noun,English
br1-zj@R,Noun,English
br1d,Verb,English
br1k,Verb,English
br1k-d6n,Noun,English
br1k-In,Noun,English
br1k-m@n,Noun,English
br1k-Tru,Noun,English
br1k-Vp,Noun,English
br1l,Noun,English
br1n,Noun,English
br1n-J2ld,Noun,English
br1n-st$m,Noun,English
br1n-w1v,Noun,English
br1n-wQS,Verb,English
br1nz,Noun,English
br1s,Verb,English
br1s-lIt,Noun,English
br1z,Verb,English
br2-@R,Noun,English
br2-dP,Noun,English
br2-tH,Verb,English
br2d,Noun,English
br2d-grUm,Noun,English
br2dz-m1d,Noun,English
br2n,Noun,English
br2t-nIs,Noun,English
br4-l@R,Noun,English
br4l,Verb,English
br5-k@R,Noun,English
br5-m2d,Noun,English
br5-min,Noun,English
br5-S@R,Noun,English
br5g,Noun,English
br6,Noun,English
br6-bit,Verb,English
br6-nI,Noun,English
br6n-st5n,Noun,English
br6z,Verb,English
br9-rI,Noun,English
brE-Dr@n,Noun,English
brEd,Noun,English
brEd-frut,Noun,English
brEd-krVm,Noun,English
brEd-l2n,Noun,English
brEk-f@st,Noun,English
brEn,Noun,English
brEst,Noun,English
brEst-b5n,Noun,English
brEst-fid,Verb,English
brEst-pl1t,Noun,English
brEst-str5k,Noun,English
brET,Noun,English
brEtT,Noun,English
bri,Noun,English
brI_,Noun,English
brI_-hEd,Noun,English
bri-d@R,Noun,English
bri-D@R,Noun,English
bri-dIN,Noun,English
bri-DIN,Noun,English
bri-fIN,Noun,English
brI-g@nd,Noun,English
brI-JIz,Noun,English
brI-lj@nt,Noun,English
brI-skIt,Noun,English
brI-sP,Verb,English
brI-tH,Noun,English
brid,Verb,English
briD,Verb,English
brif-k1s,Noun,English
brifs,Noun,English
brIg,Noun,English
briJ,Noun,English
brIk,Noun,English
brIk-b{t,Noun,English
brIk-j#d,Noun,English
brIk-w3k,Noun,English
brIl,Noun,English
brIl-j@ns,Noun,English
brim,Noun,English
brIm-st5n,Noun,English
brIN,Verb,English
brINk,Noun,English
brIsk-nIs,Noun,English
briz,Noun,English
brQ-lI,Noun,English
brQ-TP,Noun,English
brQN-k@s,Noun,English
brQN-k5,Noun,English
brQN-k7,Noun,English
brQNks,Noun,English
brQnz,Noun,English
brQT,Noun,English
bru,Verb,English
bru-@m,Noun,English
bru-@R,Noun,English
bru-d@R,Noun,English
bru-In,Noun,English
bru-n2,Noun,English
bru-z@R,Noun,English
brud,Verb,English
brUk,Noun,English
brum,Noun,English
brum-stIk,Noun,English
brut,Noun,English
bruz,Verb,English
brV-D@R,Noun,English
brV-sPz,Noun,English
brVnt,Noun,English
brVS,Verb,English
brVS-Vp,Noun,English
brVS-w3k,Noun,English
brVS-wUd,Noun,English
bu,Verb,English
bu-bI,Noun,English
bU-d@,Noun,English
bU-dIst,Noun,English
bu-dw#R,Noun,English
bU-f1,Noun,English
bu-gI,Noun,English
bU-J@R,Noun,English
bu-j~N,Noun,English
bU-kIN,Noun,English
bU-l@k,Noun,English
bU-lI,Verb,English
bU-lIt,Noun,English
bU-lj@n,Noun,English
bu-n@,Noun,English
bU-r5,Noun,English
bU-SP,Noun,English
bu-st@R,Noun,English
bu-ti,Noun,English
bu-tI,Noun,English
bU-z@m,Noun,English
bu-z@R,Noun,English
bub,Noun,English
bubz,Noun,English
buD,Noun,English
bUk,Noun,English
bUk-End,Noun,English
bUk-I,Noun,English
bUk-k1s,Noun,English
bUk-lIt,Noun,English
bUk-m#k,Noun,English
bUk-SQp,Noun,English
bUk-st$l,Noun,English
bUk-w3k,Noun,English
bUk-w3m,Noun,English
bul,Noun,English
bUl,Noun,English
bUl-bUl,Noun,English
bUl-d5z,Verb,English
bUl-dQg,Noun,English
bUl-f2t,Noun,English
bUl-fInJ,Noun,English
bUl-frQg,Noun,English
bUl-rIN,Noun,English
bUl-rVS,Noun,English
bUl-SIt,Noun,English
bUl-w@k,Noun,English
bUlz-2,Noun,English
bum,Noun,English
bun,Noun,English
bUS,Noun,English
bUS-m@n,Noun,English
bust,Verb,English
but,Noun,English
but-bl{k,Noun,English
but-l1s,Noun,English
but-str{ps,Noun,English
buz,Noun,English
buz-Vp,Noun,English
bV_,Verb,English
bV-_I,Noun,English
bV-_It,Noun,English
bV-bP,Noun,English
bV-dI,Noun,English
bV-f@R,Noun,English
bV-fIt,Verb,English
bV-g@R,Noun,English
bV-gI,Noun,English
bV-kIt,Noun,English
bV-kl@R,Noun,English
bV-kP,Verb,English
bV-m@R,Noun,English
bV-nI,Noun,English
bV-r@,Noun,English
bV-r5,Verb,English
bV-sk@R,Noun,English
bV-sP,Verb,English
bV-st@d,Noun,English
bV-st@R,Noun,English
bV-t@k,Noun,English
bV-t@ks,Noun,English
bV-t@R,Noun,English
bV-tH,Noun,English
bV-tHz,Noun,English
bV-z@d,Noun,English
bV-z@R,Noun,English
bVd,Noun,English
bVf,Noun,English
bVg,Verb,English
bVg-b8R,Noun,English
bVk,Noun,English
bVk-skIn,Noun,English
bVk-SQt,Noun,English
bVk-wit,Noun,English
bVl_,Verb,English
bVlb,Noun,English
bVlk,Noun,English
bVlk-hEd,Noun,English
bVm,Noun,English
bVm-b5t,Noun,English
bVm-bP,Verb,English
bVm-p@R,Noun,English
bVmf,Noun,English
bVmp,Verb,English
bVmp-kIn,Noun,English
bVn,Noun,English
bVN,Verb,English
bVn-dP,Noun,English
bVN-gl@R,Noun,English
bVN-gP,Verb,English
bVn-j@n,Noun,English
bVN-k@m,Noun,English
bVN-k@R,Noun,English
bVn-sH,Noun,English
bVn-tIN,Noun,English
bVnJ,Noun,English
bVNk,Noun,English
bVNk-h6s,Noun,English
bVs,Noun,English
bVs-m@n,Noun,English
bVsk,Verb,English
bVst,Noun,English
bVt-l@R,Noun,English
bVz,Verb,English
bVz-bI,Noun,English
d{-bP,Verb,English
d{-dI,Noun,English
d{-g@R,Noun,English
d{-J@,Noun,English
d{-l7ns,Noun,English
d{-lI,Verb,English
d{-nI,Noun,English
d{-nj@l,Noun,English
d{-pP,Verb,English
d{-vIt,Noun,English
d{-zP,Verb,English
d{b,Verb,English
d{bz,Noun,English
d{d,Noun,English
d{f-nI,Noun,English
d{ks-hUnd,Noun,English
d{m,Verb,English
d{m-dIst,Noun,English
d{m-p@n,Verb,English
d{m-p@R,Noun,English
d{m-z@n,Noun,English
d{m-zP,Noun,English
d{mp-nIs,Noun,English
d{n-d@R,Noun,English
d{n-dI,Noun,English
d{n-dP,Verb,English
d{n-drVf,Noun,English
d{N-gP,Verb,English
d{S,Verb,English
d{S-b$d,Noun,English
d#-bI,Noun,English
d#-k@n,Verb,English
d#-kI,Noun,English
d#-lIN,Noun,English
d#-nIN,Noun,English
d#ft-nIs,Noun,English
d#k-nIs,Noun,English
d#k-rUm,Noun,English
d#l,Noun,English
d#n,Verb,English
d#n-s@R,Noun,English
d#ns,Verb,English
d#ns-h$l,Noun,English
d#t,Verb,English
d#t-b$d,Noun,English
d#t-m$R,Noun,English
d#ts,Noun,English
d$-b@R,Noun,English
d$-bEl,Noun,English
d$-dP,Verb,English
d$-fIn,Noun,English
d$-fr1m,Noun,English
d$-k1s,Noun,English
d$-m{t,Noun,English
d$-m@n,Noun,English
d$-m@R,Noun,English
d$-m6s,Noun,English
d$-nQb,Noun,English
d$-p5st,Noun,English
d$-rI,Noun,English
d$-stEp,Noun,English
d$-t@R,Noun,English
d$-w1,Noun,English
d$b,Verb,English
d$m,Noun,English
d$n,Noun,English
d$nt,Verb,English
d$R,Noun,English
d1,Noun,English
d1-bju,Noun,English
d1-br1k,Noun,English
d1-bri,Noun,English
d1-d5,Noun,English
d1-g3l,Noun,English
d1-g5,Noun,English
d1-Is,Noun,English
d1-k$R,Noun,English
d1-l2t,Noun,English
d1-lj@,Noun,English
d1-m#S,Noun,English
d1-skul,Noun,English
d1-t@,Noun,English
d1-t@m,Noun,English
d1-t2m,Noun,English
d1-vI,Noun,English
d1-zI,Noun,English
d1l,Noun,English
d1m,Noun,English
d1n,Noun,English
d1n-_@R,Noun,English
d1s,Noun,English
d1t,Noun,English
d1t-l2n,Noun,English
d1ts,Noun,English
d1z,Noun,English
d2,Verb,English
d2-_Est,Noun,English
d2-@l,Verb,English
d2-@t,Noun,English
d2-h#d,Noun,English
d2-n@R,Noun,English
d2-stVf,Noun,English
d2-v@R,Noun,English
d2-w3ks,Noun,English
d2k,Noun,English
d2m,Noun,English
d2n,Verb,English
d2s,Noun,English
d2v,Verb,English
d2v-bQm,Verb,English
d3_,Noun,English
d3-b#R,Noun,English
d3-vIS,Noun,English
d3k,Noun,English
d3n-dP,Noun,English
d3t,Noun,English
d3T,Noun,English
d3v,Noun,English
d4-lI,Noun,English
d4l,Noun,English
d5,Noun,English
d5_,Noun,English
d5-d5,Noun,English
d5-n@R,Noun,English
d5-nVt,Noun,English
d5-sI_,Noun,English
d5-t@d,Noun,English
d5-tI,Noun,English
d5-tI_,Noun,English
d5l,Noun,English
d5lt,Noun,English
d5m,Noun,English
d5p,Noun,English
d5s,Noun,English
d5z,Verb,English
d6,Noun,English
d6-@l,Noun,English
d6-@R,Noun,English
d6-n@R,Noun,English
d6-t@R,Noun,English
d6-zIN,Noun,English
d6n-bit,Noun,English
d6n-dr#ft,Noun,English
d6n-f$l,Noun,English
d6n-gr1d,Verb,English
d6n-p$R,Noun,English
d6nz,Noun,English
d6s,Verb,English
d6t,Noun,English
d7-nIs,Noun,English
d7-rI,Noun,English
d7-rIst,Noun,English
d7-skIn,Noun,English
d8-rI,Noun,English
d8R,Verb,English
dE-bIt,Noun,English
dE-dH,Verb,English
dE-fH,Verb,English
dE-k1d,Noun,English
dE-k5,Noun,English
dE-lju_,Noun,English
dE-m5,Noun,English
dE-nIm,Noun,English
dE-nImz,Noun,English
dE-p5,Noun,English
dE-rIk,Noun,English
dE-sk{nt,Noun,English
dE-spQt,Noun,English
dE-stIn,Verb,English
dE-t@R,Noun,English
dE-vP,Noun,English
dE-z@t,Noun,English
dEb,Noun,English
dEd-l2n,Noun,English
dEd-lQk,Noun,English
dEd-w1t,Noun,English
dEf-1d,Noun,English
dEf-nIs,Noun,English
dEft-nIs,Noun,English
dEk,Noun,English
dEk-h{nd,Noun,English
dEk-J8R,Noun,English
dEks-tr5s,Noun,English
dEl,Noun,English
dEl-f2,Noun,English
dEl-t@,Noun,English
dElft,Noun,English
dElv,Verb,English
dEn,Noun,English
dEn-J@R,Noun,English
dEn-J@z,Noun,English
dEn-tIst,Noun,English
dEnt,Verb,English
dEpT,Noun,English
dEpTs,Noun,English
dEsk,Noun,English
dEt,Noun,English
dET,Noun,English
dET-bEd,Noun,English
dET-bl5,Noun,English
dET-m#sk,Noun,English
dET-r1t,Noun,English
dET-tr{p,Noun,English
dET-wQJ,Noun,English
dETs-hEd,Noun,English
dI-_It,Noun,English
"di-""t9R",Noun,English
dI-b@R,Noun,English
dI-D@R,Verb,English
di-d1,Noun,English
dI-dP,Verb,English
dI-f@R,Verb,English
di-f2l,Noun,English
di-fEkt,Noun,English
dI-fr@ns,Noun,English
dI-g@R,Noun,English
dI-gIN,Noun,English
di-k@n,Noun,English
di-k4,Noun,English
dI-kI,Noun,English
dI-kInz,Noun,English
di-kris,Noun,English
di-l@R,Noun,English
di-lIN,Noun,English
di-lINz,Noun,English
di-m@n,Noun,English
dI-n@R,Noun,English
di-n#R,Noun,English
di-p@n,Verb,English
dI-p@R,Noun,English
dI-SIs,Noun,English
dI-sk@s,Noun,English
dI-sk$d,Noun,English
dI-sk5,Noun,English
dI-sp8R,Noun,English
dI-st@ns,Noun,English
dI-st#f,Noun,English
dI-strIkt,Noun,English
di-t1l,Noun,English
dI-t5,Noun,English
dI-tI,Noun,English
dI-v@t,Noun,English
di-v7ns,Noun,English
di-zP,Noun,English
did,Noun,English
did-bQks,Noun,English
dIg,Verb,English
dIgz,Noun,English
dIJ,Noun,English
dIk,Noun,English
dIk-SH,Noun,English
dIk-sI,Noun,English
dIk-t@m,Noun,English
dIk-t1t,Noun,English
dil,Noun,English
dIl,Noun,English
dIl-d5,Noun,English
dim,Verb,English
dIm-nIs,Noun,English
dIm-pP,Noun,English
dIm-wIt,Noun,English
din,Noun,English
dIn,Noun,English
dIN-g5,Noun,English
dIN-gI,Noun,English
dIN-gP,Noun,English
dInt,Noun,English
dIp,Verb,English
"dIp-""stIk",Noun,English
dIp-tIk,Noun,English
dIS,Noun,English
dIs-J#_,Noun,English
dIs-k#d,Noun,English
dIs-k$s,Noun,English
dIS-klQT,Noun,English
dIsk,Noun,English
dj9-rEks,Noun,English
dju-5,Noun,English
dju-drQp,Noun,English
dju-l{p,Noun,English
dju-tI,Noun,English
djud,Noun,English
djuk,Noun,English
djuk-d@m,Noun,English
djuks,Noun,English
djun,Noun,English
djup,Noun,English
djus,Noun,English
djuz,Noun,English
dQ_,Verb,English
dQ-_@m,Noun,English
dQ-_@R,Noun,English
dQ-bIn,Noun,English
dQ-d@R,Verb,English
dQ-dP,Noun,English
dQ-gI,Noun,English
dQ-k@R,Noun,English
dQ-kIt,Noun,English
dQ-l@p,Noun,English
dQ-l@R,Noun,English
dQ-lI,Noun,English
dQ-s@R,Noun,English
dQf,Verb,English
dQg,Noun,English
dQg-f2t,Noun,English
dQg-fIS,Noun,English
dQg-k#t,Noun,English
dQg-lEg,Noun,English
dQg-m@,Noun,English
dQg-wUd,Noun,English
dQk,Noun,English
dQk-j#d,Noun,English
dQk-t@R,Noun,English
dQk-trIn,Noun,English
dQl,Noun,English
dQl-dr@mz,Noun,English
dQl-fIn,Noun,English
dQl-mEn,Noun,English
dQn,Noun,English
dQN-kI,Noun,English
dQs,Noun,English
dQs-h6s,Noun,English
dQt,Noun,English
dr{-g@n,Noun,English
dr{b-nIs,Noun,English
dr{g,Verb,English
dr{g-nEt,Noun,English
dr{k-m@,Noun,English
dr{m,Noun,English
dr{t,Verb,English
dr#-m@,Noun,English
dr#f-tIN,Noun,English
dr#ft,Noun,English
dr#fts,Noun,English
dr#fts-m@n,Noun,English
dr$,Verb,English
dr$-@R,Noun,English
dr$-b{k,Noun,English
dr$-brI_,Noun,English
dr$-IN,Noun,English
dr$-strIN,Noun,English
dr$z,Noun,English
dr1,Noun,English
dr1-nI_,Noun,English
dr1-p@R,Noun,English
dr1k,Noun,English
dr1n,Verb,English
dr1n-p2p,Noun,English
dr1p,Verb,English
dr2-@d,Noun,English
dr2-@R,Noun,English
dr2-nIs,Noun,English
dr2-v@R,Noun,English
dr2v,Verb,English
dr2v-In,Noun,English
dr2v-w1,Noun,English
dr5-v@R,Noun,English
dr5g,Noun,English
dr5v,Noun,English
dr6n,Verb,English
dr6t,Noun,English
dr6z,Verb,English
drE_,Verb,English
drE-_@R,Noun,English
drE-s@R,Noun,English
drE-s#Z,Noun,English
drE-sIN,Noun,English
drEd,Verb,English
drEd-n$t,Noun,English
drEgz,Noun,English
drEn-JIN,Noun,English
drEnJ,Verb,English
drI-blIt,Noun,English
drI-bP,Verb,English
dri-m@R,Noun,English
drI-vP,Noun,English
drI-zP,Noun,English
drIf-t@R,Noun,English
drIft,Verb,English
drIft-wUd,Noun,English
drIl,Verb,English
drim,Noun,English
drim-l{nd,Noun,English
drim-w3ld,Noun,English
drIN-k@R,Noun,English
drIN-kIN,Noun,English
drINk,Verb,English
drIp,Verb,English
drQ-p@R,Noun,English
drQ-pINz,Noun,English
drQ-plIt,Noun,English
drQp,Verb,English
drQp-6t,Noun,English
drQp-sI,Noun,English
drQps,Noun,English
drQs,Noun,English
drQS-kI,Noun,English
dru-Id,Noun,English
drul,Verb,English
drup,Verb,English
drV_,Noun,English
drV-bIN,Noun,English
drV-gIst,Noun,English
drV-gIt,Noun,English
drV-m@R,Noun,English
drVb,Verb,English
drVg,Noun,English
drVg-st$R,Noun,English
drVm,Noun,English
drVm-bit,Noun,English
drVm-hEd,Noun,English
drVm-stIk,Noun,English
drVN-k@d,Noun,English
du,Verb,English
du-@R,Noun,English
du-dP,Noun,English
du-gQN,Noun,English
du-INz,Noun,English
du-JI,Noun,English
du-v1,Noun,English
dum,Verb,English
dumz-d1,Noun,English
duS,Noun,English
dV-_@n,Noun,English
dV-bIn,Noun,English
dV-bIN,Noun,English
dV-bPz,Noun,English
dV-f@R,Noun,English
dV-fP,Noun,English
dV-JI,Noun,English
dV-JIs,Noun,English
dV-k@t,Noun,English
dV-kI,Noun,English
dV-kIN,Noun,English
dV-l@d,Noun,English
dV-mI,Noun,English
dV-st@R,Noun,English
dVb,Verb,English
dVb-lIt,Noun,English
dVdz,Noun,English
dVf,Noun,English
dVg,Noun,English
dVg-6t,Noun,English
dVJ-m@n,Noun,English
dVk,Noun,English
dVk-b$dz,Noun,English
dVk-bIl,Noun,English
dVk-lIN,Noun,English
dVk-wid,Noun,English
dVkt,Noun,English
dVl-nIs,Noun,English
dVm-bEl,Noun,English
dVm-dVm,Noun,English
dVm-nIs,Noun,English
dVm-p@R,Noun,English
dVm-plIN,Noun,English
dVmp,Verb,English
dVmps,Noun,English
dVN,Noun,English
dVn-_@n,Noun,English
dVN-hIl,Noun,English
dVNk,Verb,English
dVns,Noun,English
dVsk,Noun,English
dVst,Noun,English
dVst-b5l,Noun,English
dVst-bIn,Noun,English
dVst-k#t,Noun,English
dVst-m@n,Noun,English
dVst-p{n,Noun,English
dVst-Sit,Noun,English
dVv,Noun,English
dVv-k5t,Noun,English
dVv-kQt,Noun,English
dw$f,Noun,English
dwE-l@R,Noun,English
dwE-lIN,Noun,English
dwEl,Verb,English
dwIn-dP,Verb,English
E_,Noun,English
E-_IN,Noun,English
E-dI,Verb,English
E-dIt,Verb,English
E-f@t,Noun,English
E-fl9nt,Noun,English
E-g5,Noun,English
E-J@R,Noun,English
E-JIN,Noun,English
E-k5,Verb,English
E-klQg,Noun,English
E-p1,Noun,English
E-pIk,Noun,English
E-r@nd,Noun,English
E-r@R,Noun,English
E-s1,Noun,English
E-sHs,Noun,English
E-sk$t,Noun,English
E-st@R,Noun,English
E-TIk,Noun,English
E-TIks,Noun,English
E-TIl,Noun,English
Eb,Noun,English
Eft,Noun,English
Eg,Noun,English
Eg-hEd,Noun,English
Eg-kVp,Noun,English
Eg-pl#nt,Noun,English
Eg-SEl,Noun,English
EJ,Verb,English
Ek-s2l,Noun,English
Ek-s2z,Noun,English
Ek-s3pt,Noun,English
Ek-sIt,Noun,English
Ek-sp$t,Noun,English
Ek-sp3t,Noun,English
Ek-spl4t,Noun,English
Ek-str{kt,Noun,English
El-b5,Noun,English
El-d@R,Noun,English
El-dIst,Noun,English
El-v@R,Noun,English
Elf,Noun,English
Elk,Noun,English
Elk-h6nd,Noun,English
Elm,Noun,English
Em-b@R,Noun,English
Em-bl@m,Noun,English
Em-prIs,Noun,English
En-_In,Noun,English
En-dIN,Noun,English
En-dIv,Noun,English
En-kl1v,Noun,English
En-s2n,Noun,English
En-t@R,Verb,English
En-tr@ns,Noun,English
En-tr@nt,Noun,English
En-tr1lz,Noun,English
En-trI,Noun,English
En-v4,Noun,English
En-z2m,Noun,English
End,Noun,English
Ep-s@m,Noun,English
f{-brIk,Noun,English
f{-g@t,Noun,English
f{-l{Nks,Noun,English
f{-l@s,Noun,English
f{-mIn,Noun,English
f{-nI,Noun,English
f{-r5,Verb,English
f{-r7R,Noun,English
f{-SH,Noun,English
f{-sIt,Noun,English
f{-tH,Verb,English
f{d,Noun,English
f{g,Noun,English
f{k-SH,Noun,English
f{k-t@R,Noun,English
f{kt,Noun,English
f{n,Noun,English
f{N,Noun,English
f{n-bElt,Noun,English
f{n-f8R,Noun,English
f{n-l2t,Noun,English
f{n-s7R,Noun,English
f{n-sI,Verb,English
f{n-sIz,Noun,English
f{n-t@m,Noun,English
f{t-hEd,Noun,English
f{t-nIs,Noun,English
f#,Noun,English
f#-D@R,Noun,English
f#-DIN,Noun,English
f#-m@R,Noun,English
f#-mIN,Noun,English
f#-sH,Verb,English
f#m,Noun,English
f#m-h{nd,Noun,English
f#m-h6s,Noun,English
f#m-j#d,Noun,English
f#m-l{nd,Noun,English
f#m-stEd,Noun,English
f#s,Noun,English
f#s-n@R,Noun,English
f#s-nIN,Noun,English
f#st-nIs,Noun,English
f$_,Verb,English
f$-_@R,Noun,English
f$-_IN,Noun,English
f$-b8R,Noun,English
f$-fIt,Verb,English
f$-frVnt,Noun,English
f$-fUt,Noun,English
f$-gr6nd,Noun,English
f$-h{nd,Noun,English
f$-Jun,Noun,English
f$-k#st,Noun,English
f$-k$t,Noun,English
f$-lEg,Noun,English
f$-lQk,Noun,English
f$-m{t,Noun,English
f$-m@n,Noun,English
f$-m#st,Noun,English
f$-n@,Noun,English
f$-n1m,Noun,English
f$-nun,Noun,English
f$-p#t,Noun,English
f$-pEns,Noun,English
f$-pl1,Noun,English
f$-r@m,Noun,English
f$-r#m,Noun,English
f$-s@m,Noun,English
f$-S$R,Noun,English
f$-s2t,Noun,English
f$-sEps,Noun,English
f$-sIt,Noun,English
f$-sIz,Noun,English
f$-skIn,Noun,English
f$-T$t,Noun,English
f$-t1st,Noun,English
f$-trIs,Noun,English
f$-w3d,Noun,English
f$d,Verb,English
f$k,Noun,English
f$k-fUl,Noun,English
f$k-lIft,Noun,English
f$l,Verb,English
f$l-6t,Noun,English
f$l-k@n,Noun,English
f$l-siz,Noun,English
f$l-t@R,Verb,English
f$ls-hUd,Noun,English
f$ls-nIs,Noun,English
f$lt,Noun,English
f$lz,Noun,English
f$m,Noun,English
f$n,Noun,English
f$s,Noun,English
f$s-fid,Verb,English
f$s-mit,Noun,English
f$t,Noun,English
f$t-n2t,Noun,English
f$z,Noun,English
f1,Noun,English
f1-bP,Noun,English
f1-k@R,Noun,English
f1-lIN,Noun,English
f1-lj@R,Noun,English
f1-S@,Noun,English
f1-sIN,Noun,English
f1-sINz,Noun,English
f1-tH,Noun,English
f1-v@R,Noun,English
f1-v@z,Noun,English
f1d,Verb,English
f1k,Verb,English
f1l,Verb,English
f1m,Noun,English
f1n,Verb,English
f1nt-nIs,Noun,English
f1s,Noun,English
f1s-1k,Noun,English
f1s-klQT,Noun,English
f1s-krim,Noun,English
f1s-lIft,Noun,English
f1t,Noun,English
f1T,Noun,English
f1ts,Noun,English
f1z,Noun,English
f2-{t,Noun,English
f2-@l,Noun,English
f2-@R,Noun,English
f2-b@R,Noun,English
f2-l@m,Noun,English
f2-lINz,Noun,English
f2-t@R,Noun,English
f2-tIN,Noun,English
f2-v@R,Noun,English
f2f,Noun,English
f2f-pEns,Noun,English
f2l,Noun,English
f2n-d@R,Noun,English
f2n-dIN,Noun,English
f2n-nIs,Noun,English
f2nd,Verb,English
f2t,Verb,English
f2vz,Noun,English
f3-bIS,Verb,English
f3-k5n,Noun,English
f3-l5,Noun,English
f3-lQN,Noun,English
f3-mEnt,Noun,English
f3-nIs,Noun,English
f3-nIS,Verb,English
f3-v@R,Noun,English
f3l,Verb,English
f3m,Noun,English
f3m-nIs,Noun,English
f3n,Noun,English
f3R,Noun,English
f3st-b$n,Noun,English
f3T,Noun,English
f3z,Noun,English
f4-1,Noun,English
f4-bP,Noun,English
f4l,Noun,English
f5,Noun,English
f5-bj@,Noun,English
f5-gI,Noun,English
f5-nIks,Noun,English
f5-nim,Noun,English
f5-t5,Noun,English
f5-tQn,Noun,English
f5k,Noun,English
f5k-d#ns,Noun,English
f5k-l$R,Noun,English
f5k-sP,Noun,English
f5k-t1l,Noun,English
f5k-w1,Noun,English
f5ks,Noun,English
f5l,Noun,English
f5l-d@R,Noun,English
f5ld,Verb,English
f5m,Noun,English
f5n,Noun,English
f5n-In,Noun,English
f5n-k$l,Noun,English
f6-l@R,Noun,English
f6l-nIs,Noun,English
f6l-Vp,Noun,English
f6n-d@R,Noun,English
f6n-drI,Noun,English
f6n-tIn,Noun,English
f6nd,Verb,English
f6nd-lIN,Noun,English
f6nt,Noun,English
f7R,Noun,English
f7s-nIs,Noun,English
f8-gr6nd,Noun,English
f8-nIs,Noun,English
f8-r5,Noun,English
f8-rI,Noun,English
f8-rQs,Noun,English
f8-w1,Noun,English
fE-D@R,Noun,English
fE-l@,Noun,English
fE-l@n,Noun,English
fE-l5,Noun,English
fE-nP,Noun,English
fE-rI,Noun,English
fE-rIt,Noun,English
fE-rul,Noun,English
fE-st@R,Verb,English
fE-t@R,Noun,English
fE-tIS,Noun,English
fE-tP,Noun,English
fE-zHt,Noun,English
fEJ,Verb,English
fEl,Verb,English
fEld-sp#R,Noun,English
fEn,Noun,English
fEn-d@R,Noun,English
fEn-s@R,Noun,English
fEn-sIN,Noun,English
fEnd,Verb,English
fEns,Noun,English
fEt-lQk,Noun,English
fEz,Noun,English
fi,Noun,English
fI-_It,Verb,English
fI-_Its,Noun,English
fI-b@R,Noun,English
fi-d@R,Noun,English
fI-dP,Verb,English
fI-g@R,Noun,English
fI-g@z,Noun,English
fi-J@R,Noun,English
fi-J@z,Noun,English
fi-l@R,Noun,English
fI-l1,Noun,English
fI-lI,Noun,English
fi-lIN,Noun,English
fI-lIN,Noun,English
fi-lINz,Noun,English
fI-lIp,Noun,English
fI-lIt,Verb,English
fi-m@R,Noun,English
fi-nIks,Noun,English
fI-nIs,Noun,English
fI-nIS,Verb,English
fI-S@R,Noun,English
fI-SH,Noun,English
fI-SIN,Noun,English
fi-siz,Noun,English
fi-Su,Noun,English
fI-t@R,Noun,English
fi-t@s,Noun,English
fI-tIN,Noun,English
fi-v@R,Noun,English
fI-zIk,Noun,English
fI-zIks,Noun,English
fI-zP,Verb,English
fIb,Noun,English
fid,Verb,English
fid-b{k,Noun,English
fif,Noun,English
fIg,Noun,English
fIg-lif,Noun,English
fIg-m@nt,Noun,English
fIk-SH,Noun,English
fIks,Verb,English
fIks-J@R,Noun,English
fil,Verb,English
fIl,Verb,English
fIl-b@t,Noun,English
fil-d@R,Noun,English
fIl-In,Noun,English
fIl-t@R,Verb,English
fild,Noun,English
fild-m6s,Noun,English
fild-w3k,Noun,English
fildz-m@n,Noun,English
fIlJ,Verb,English
fIlm,Noun,English
fIlm-st#R,Noun,English
fIlT,Noun,English
fIn,Noun,English
fIN-g@R,Noun,English
find,Noun,English
fInJ,Noun,English
fINk,Noun,English
fIS,Noun,English
fIS-b5n,Noun,English
fIS-hUk,Noun,English
